73
4 (20, 16)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.0003
    weight_decay: 0
)
Model initialization complete.
Training START
-len(train_loader)- 8007
iter 100:, hard_loss_metric=0.67741048, full_loss_metric=0.22981611, full_loss_num=1003664.18750000, mean_dist=0.46968567, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.171
iter 42600:, hard_loss_metric=0.50934625, full_loss_metric=0.21187848, full_loss_num=64834.31640625, mean_dist=3.38661861, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.918

iter 42700:, hard_loss_metric=0.50861287, full_loss_metric=0.21150495, full_loss_num=66104.22656250, mean_dist=3.38895655, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 42800:, hard_loss_metric=0.50990230, full_loss_metric=0.21264896, full_loss_num=65634.03125000, mean_dist=3.40420961, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.928

iter 42900:, hard_loss_metric=0.50799626, full_loss_metric=0.21190077, full_loss_num=64874.22656250, mean_dist=3.39113760, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.922

0:21:32.473023
iter 43000:, hard_loss_metric=0.50838983, full_loss_metric=0.21208423, full_loss_num=65288.55468750, mean_dist=3.39808965, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 43100:, hard_loss_metric=0.50936759, full_loss_metric=0.21263362, full_loss_num=65389.82031250, mean_dist=3.39571786, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.924

iter 43200:, hard_loss_metric=0.51075029, full_loss_metric=0.21182021, full_loss_num=66386.35937500, mean_dist=3.38460398, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 43300:, hard_loss_metric=0.50984579, full_loss_metric=0.21184313, full_loss_num=66532.52343750, mean_dist=3.38212609, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.927

iter 43400:, hard_loss_metric=0.50479746, full_loss_metric=0.21158230, full_loss_num=64801.85937500, mean_dist=3.39235783, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 43500:, hard_loss_metric=0.50985479, full_loss_metric=0.21281175, full_loss_num=66014.35156250, mean_dist=3.39770961, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.922

iter 43600:, hard_loss_metric=0.50551587, full_loss_metric=0.21181259, full_loss_num=64257.26953125, mean_dist=3.39884615, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

iter 43700:, hard_loss_metric=0.50506967, full_loss_metric=0.21231994, full_loss_num=64960.23828125, mean_dist=3.41004944, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.919

iter 43800:, hard_loss_metric=0.50887626, full_loss_metric=0.21253103, full_loss_num=65299.57421875, mean_dist=3.39394689, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

iter 43900:, hard_loss_metric=0.50962752, full_loss_metric=0.21202941, full_loss_num=66443.21875000, mean_dist=3.39907193, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

0:21:30.877731
iter 44000:, hard_loss_metric=0.50876909, full_loss_metric=0.21254596, full_loss_num=65383.92578125, mean_dist=3.40158772, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

iter 44100:, hard_loss_metric=0.50574183, full_loss_metric=0.21193083, full_loss_num=65794.28125000, mean_dist=3.39214516, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 44200:, hard_loss_metric=0.50815696, full_loss_metric=0.21193150, full_loss_num=64684.28906250, mean_dist=3.39330506, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

iter 44300:, hard_loss_metric=0.50455552, full_loss_metric=0.21097413, full_loss_num=65651.22656250, mean_dist=3.39826488, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

iter 44400:, hard_loss_metric=0.50519651, full_loss_metric=0.21213190, full_loss_num=65070.37109375, mean_dist=3.41606212, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 44500:, hard_loss_metric=0.50943899, full_loss_metric=0.21248339, full_loss_num=64296.37890625, mean_dist=3.40173626, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.924

iter 44600:, hard_loss_metric=0.50812280, full_loss_metric=0.21244697, full_loss_num=64755.75390625, mean_dist=3.40608859, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

iter 44700:, hard_loss_metric=0.51085293, full_loss_metric=0.21308891, full_loss_num=65596.90625000, mean_dist=3.39789772, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 44800:, hard_loss_metric=0.50554746, full_loss_metric=0.21090597, full_loss_num=65456.73437500, mean_dist=3.39817595, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 44900:, hard_loss_metric=0.50691581, full_loss_metric=0.21286847, full_loss_num=65121.87109375, mean_dist=3.41538095, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

0:21:30.413698
iter 45000:, hard_loss_metric=0.50091791, full_loss_metric=0.21144970, full_loss_num=64340.59375000, mean_dist=3.42129207, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 45100:, hard_loss_metric=0.50062960, full_loss_metric=0.21138823, full_loss_num=64636.13671875, mean_dist=3.41603541, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 45200:, hard_loss_metric=0.50665265, full_loss_metric=0.21266909, full_loss_num=63980.35156250, mean_dist=3.42104816, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 45300:, hard_loss_metric=0.50501990, full_loss_metric=0.21147317, full_loss_num=65835.82812500, mean_dist=3.40691924, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

iter 45400:, hard_loss_metric=0.50355363, full_loss_metric=0.21157356, full_loss_num=64576.68359375, mean_dist=3.41565394, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 45500:, hard_loss_metric=0.50543684, full_loss_metric=0.21268007, full_loss_num=64892.23437500, mean_dist=3.42072940, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

iter 45600:, hard_loss_metric=0.50425416, full_loss_metric=0.21258742, full_loss_num=64425.89062500, mean_dist=3.42502069, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.928

iter 45700:, hard_loss_metric=0.50237781, full_loss_metric=0.21156639, full_loss_num=64081.69921875, mean_dist=3.42176914, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 45800:, hard_loss_metric=0.50065923, full_loss_metric=0.21194041, full_loss_num=63436.50390625, mean_dist=3.43356323, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 45900:, hard_loss_metric=0.50277442, full_loss_metric=0.21192706, full_loss_num=64749.66015625, mean_dist=3.41995907, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

0:21:31.627539
iter 46000:, hard_loss_metric=0.50296152, full_loss_metric=0.21184799, full_loss_num=65396.69140625, mean_dist=3.41349316, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.929

iter 46100:, hard_loss_metric=0.50122052, full_loss_metric=0.21179238, full_loss_num=63707.21093750, mean_dist=3.43196988, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 46200:, hard_loss_metric=0.49815217, full_loss_metric=0.21231180, full_loss_num=63014.62500000, mean_dist=3.44587779, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.924

iter 46300:, hard_loss_metric=0.50181556, full_loss_metric=0.21156359, full_loss_num=65111.67968750, mean_dist=3.41749978, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 46400:, hard_loss_metric=0.50028431, full_loss_metric=0.21157864, full_loss_num=63807.67578125, mean_dist=3.42928839, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.928

iter 46500:, hard_loss_metric=0.50546598, full_loss_metric=0.21311335, full_loss_num=64892.80468750, mean_dist=3.42972279, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

iter 46600:, hard_loss_metric=0.50430101, full_loss_metric=0.21230187, full_loss_num=64806.01171875, mean_dist=3.42493844, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 46700:, hard_loss_metric=0.49852914, full_loss_metric=0.21163350, full_loss_num=62659.76953125, mean_dist=3.44331264, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.927

iter 46800:, hard_loss_metric=0.50455797, full_loss_metric=0.21224296, full_loss_num=64599.76562500, mean_dist=3.41685414, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.927

iter 46900:, hard_loss_metric=0.50703746, full_loss_metric=0.21244103, full_loss_num=65624.42187500, mean_dist=3.41682196, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

0:21:32.098483
iter 47000:, hard_loss_metric=0.50295085, full_loss_metric=0.21149038, full_loss_num=64839.12890625, mean_dist=3.42599297, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.928

iter 47100:, hard_loss_metric=0.49981430, full_loss_metric=0.21172304, full_loss_num=64869.78125000, mean_dist=3.42308354, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.929

iter 47200:, hard_loss_metric=0.50166088, full_loss_metric=0.21181296, full_loss_num=65376.17187500, mean_dist=3.42418218, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 47300:, hard_loss_metric=0.49685910, full_loss_metric=0.21132699, full_loss_num=64094.89062500, mean_dist=3.42985845, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.922

iter 47400:, hard_loss_metric=0.50093925, full_loss_metric=0.21275896, full_loss_num=64305.35156250, mean_dist=3.43558145, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

iter 47500:, hard_loss_metric=0.49907571, full_loss_metric=0.21220303, full_loss_num=64705.76171875, mean_dist=3.42798281, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.927

iter 47600:, hard_loss_metric=0.49994338, full_loss_metric=0.21152154, full_loss_num=64076.42187500, mean_dist=3.44059515, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.928

iter 47700:, hard_loss_metric=0.50164604, full_loss_metric=0.21251214, full_loss_num=65127.07421875, mean_dist=3.43894434, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 47800:, hard_loss_metric=0.49755773, full_loss_metric=0.21141411, full_loss_num=63544.51953125, mean_dist=3.42809081, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.924

iter 47900:, hard_loss_metric=0.49711332, full_loss_metric=0.21148574, full_loss_num=63997.20312500, mean_dist=3.44014096, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

0:21:34.721973
iter 48000:, hard_loss_metric=0.49991646, full_loss_metric=0.21149015, full_loss_num=63935.35546875, mean_dist=3.43646169, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 48100:, hard_loss_metric=0.49922726, full_loss_metric=0.21155874, full_loss_num=64945.80859375, mean_dist=3.43405843, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 48200:, hard_loss_metric=0.50052172, full_loss_metric=0.21209967, full_loss_num=64289.23437500, mean_dist=3.44809651, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 48300:, hard_loss_metric=0.49909374, full_loss_metric=0.21172546, full_loss_num=64899.92968750, mean_dist=3.43253899, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 48400:, hard_loss_metric=0.50227213, full_loss_metric=0.21212222, full_loss_num=65178.35156250, mean_dist=3.43434429, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.929

iter 48500:, hard_loss_metric=0.49978611, full_loss_metric=0.21191172, full_loss_num=63546.33984375, mean_dist=3.44927239, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 48600:, hard_loss_metric=0.49852246, full_loss_metric=0.21186620, full_loss_num=65368.35546875, mean_dist=3.44447184, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 48700:, hard_loss_metric=0.49740341, full_loss_metric=0.21166740, full_loss_num=63749.30078125, mean_dist=3.44463825, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.929

iter 48800:, hard_loss_metric=0.49672520, full_loss_metric=0.21146044, full_loss_num=62895.07031250, mean_dist=3.45674443, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.928

iter 48900:, hard_loss_metric=0.49902657, full_loss_metric=0.21194263, full_loss_num=64463.49609375, mean_dist=3.44271851, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.932

0:21:36.611974
iter 49000:, hard_loss_metric=0.49709719, full_loss_metric=0.21228036, full_loss_num=63169.39062500, mean_dist=3.45702934, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.929

iter 49100:, hard_loss_metric=0.49818695, full_loss_metric=0.21166153, full_loss_num=64496.76171875, mean_dist=3.44541240, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 49200:, hard_loss_metric=0.49572888, full_loss_metric=0.21133408, full_loss_num=64319.02343750, mean_dist=3.45142984, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.928

iter 49300:, hard_loss_metric=0.50064671, full_loss_metric=0.21253568, full_loss_num=65095.99609375, mean_dist=3.44807863, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 49400:, hard_loss_metric=0.49468383, full_loss_metric=0.21059304, full_loss_num=64575.37890625, mean_dist=3.44097018, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 49500:, hard_loss_metric=0.50069857, full_loss_metric=0.21240495, full_loss_num=65282.45312500, mean_dist=3.44457555, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

iter 49600:, hard_loss_metric=0.49572754, full_loss_metric=0.21188952, full_loss_num=63033.85546875, mean_dist=3.46440601, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.932

iter 49700:, hard_loss_metric=0.49586746, full_loss_metric=0.21208507, full_loss_num=64588.84375000, mean_dist=3.45641136, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 49800:, hard_loss_metric=0.49621448, full_loss_metric=0.21230137, full_loss_num=63767.25390625, mean_dist=3.45919895, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

iter 49900:, hard_loss_metric=0.49975821, full_loss_metric=0.21171919, full_loss_num=64357.98046875, mean_dist=3.43431878, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

0:21:37.906185
iter 50000:, hard_loss_metric=0.49743721, full_loss_metric=0.21170582, full_loss_num=63396.17578125, mean_dist=3.45981932, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 50100:, hard_loss_metric=0.49958947, full_loss_metric=0.21239634, full_loss_num=64413.91406250, mean_dist=3.44835114, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.929

iter 50200:, hard_loss_metric=0.49485475, full_loss_metric=0.21205357, full_loss_num=63010.78515625, mean_dist=3.48026180, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.932

iter 50300:, hard_loss_metric=0.49648529, full_loss_metric=0.21129362, full_loss_num=65414.94140625, mean_dist=3.45028114, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 50400:, hard_loss_metric=0.49465355, full_loss_metric=0.21151398, full_loss_num=64026.21093750, mean_dist=3.45681190, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 50500:, hard_loss_metric=0.49602568, full_loss_metric=0.21152762, full_loss_num=62845.44921875, mean_dist=3.45895791, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.928

iter 50600:, hard_loss_metric=0.49340162, full_loss_metric=0.21154405, full_loss_num=62999.26953125, mean_dist=3.45428133, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

iter 50700:, hard_loss_metric=0.49738494, full_loss_metric=0.21217294, full_loss_num=62377.64843750, mean_dist=3.46667910, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 50800:, hard_loss_metric=0.49829888, full_loss_metric=0.21184279, full_loss_num=65193.42187500, mean_dist=3.45563173, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.932

iter 50900:, hard_loss_metric=0.49272361, full_loss_metric=0.21130033, full_loss_num=64332.25000000, mean_dist=3.45888448, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.929

0:21:40.691669
iter 51000:, hard_loss_metric=0.49582273, full_loss_metric=0.21224871, full_loss_num=63199.69921875, mean_dist=3.46841311, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 51100:, hard_loss_metric=0.49671257, full_loss_metric=0.21254902, full_loss_num=64438.07031250, mean_dist=3.47583246, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.929

iter 51200:, hard_loss_metric=0.49110803, full_loss_metric=0.21121125, full_loss_num=62618.94140625, mean_dist=3.47478485, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 51300:, hard_loss_metric=0.49418235, full_loss_metric=0.21213607, full_loss_num=64303.39453125, mean_dist=3.47387600, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 51400:, hard_loss_metric=0.49646550, full_loss_metric=0.21138375, full_loss_num=64373.08593750, mean_dist=3.45508981, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

iter 51500:, hard_loss_metric=0.49554417, full_loss_metric=0.21207348, full_loss_num=63549.71093750, mean_dist=3.47280526, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 51600:, hard_loss_metric=0.49474999, full_loss_metric=0.21091972, full_loss_num=64221.76171875, mean_dist=3.46066594, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 51700:, hard_loss_metric=0.49509978, full_loss_metric=0.21210806, full_loss_num=64210.39843750, mean_dist=3.46761465, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.927

iter 51800:, hard_loss_metric=0.49255672, full_loss_metric=0.21145624, full_loss_num=63594.87890625, mean_dist=3.46979213, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.924

iter 51900:, hard_loss_metric=0.49282515, full_loss_metric=0.21116842, full_loss_num=64776.35937500, mean_dist=3.46267986, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.927

0:21:41.904649
iter 52000:, hard_loss_metric=0.49665555, full_loss_metric=0.21208291, full_loss_num=64140.05078125, mean_dist=3.46247864, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 52100:, hard_loss_metric=0.49246430, full_loss_metric=0.21134502, full_loss_num=63400.67578125, mean_dist=3.46218181, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 52200:, hard_loss_metric=0.49594876, full_loss_metric=0.21213371, full_loss_num=63988.73828125, mean_dist=3.46119809, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 52300:, hard_loss_metric=0.49257004, full_loss_metric=0.21162760, full_loss_num=62878.61328125, mean_dist=3.47240925, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

iter 52400:, hard_loss_metric=0.49326968, full_loss_metric=0.21159729, full_loss_num=63940.34375000, mean_dist=3.47930384, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.928

iter 52500:, hard_loss_metric=0.49679852, full_loss_metric=0.21302216, full_loss_num=64325.32421875, mean_dist=3.48278260, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 52600:, hard_loss_metric=0.49360144, full_loss_metric=0.21185263, full_loss_num=63039.85156250, mean_dist=3.48028660, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

iter 52700:, hard_loss_metric=0.49411628, full_loss_metric=0.21208210, full_loss_num=64354.03125000, mean_dist=3.47539830, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

iter 52800:, hard_loss_metric=0.49332273, full_loss_metric=0.21181627, full_loss_num=63197.64843750, mean_dist=3.48068118, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 52900:, hard_loss_metric=0.49053028, full_loss_metric=0.21131831, full_loss_num=62952.20312500, mean_dist=3.48254180, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

0:21:44.062423
iter 53000:, hard_loss_metric=0.49118450, full_loss_metric=0.21156637, full_loss_num=63201.63671875, mean_dist=3.48529816, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 53100:, hard_loss_metric=0.49248427, full_loss_metric=0.21222055, full_loss_num=62793.81640625, mean_dist=3.48360872, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 53200:, hard_loss_metric=0.49268651, full_loss_metric=0.21137859, full_loss_num=63521.62109375, mean_dist=3.47991848, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 53300:, hard_loss_metric=0.49072728, full_loss_metric=0.21102680, full_loss_num=62774.94531250, mean_dist=3.47737670, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 53400:, hard_loss_metric=0.49053273, full_loss_metric=0.21175459, full_loss_num=62649.19921875, mean_dist=3.49480844, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 53500:, hard_loss_metric=0.49208480, full_loss_metric=0.21204261, full_loss_num=62741.44531250, mean_dist=3.49159598, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 53600:, hard_loss_metric=0.49081662, full_loss_metric=0.21114777, full_loss_num=62932.55078125, mean_dist=3.47344780, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 53700:, hard_loss_metric=0.48977119, full_loss_metric=0.21109575, full_loss_num=62695.88671875, mean_dist=3.48728538, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

iter 53800:, hard_loss_metric=0.48835438, full_loss_metric=0.21209095, full_loss_num=61836.30078125, mean_dist=3.50524879, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 53900:, hard_loss_metric=0.49284264, full_loss_metric=0.21174054, full_loss_num=63897.73437500, mean_dist=3.48171473, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

0:21:44.101570
iter 54000:, hard_loss_metric=0.48814365, full_loss_metric=0.21095166, full_loss_num=62880.51953125, mean_dist=3.49142122, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 54100:, hard_loss_metric=0.49004039, full_loss_metric=0.21167530, full_loss_num=63246.03515625, mean_dist=3.48764181, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 54200:, hard_loss_metric=0.49206761, full_loss_metric=0.21264571, full_loss_num=62385.60937500, mean_dist=3.50479484, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

iter 54300:, hard_loss_metric=0.49089086, full_loss_metric=0.21157463, full_loss_num=63984.93359375, mean_dist=3.49157071, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 54400:, hard_loss_metric=0.48990467, full_loss_metric=0.21164747, full_loss_num=63287.52343750, mean_dist=3.48104620, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 54500:, hard_loss_metric=0.48869056, full_loss_metric=0.21156704, full_loss_num=62099.35937500, mean_dist=3.49923897, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 54600:, hard_loss_metric=0.49385747, full_loss_metric=0.21194389, full_loss_num=63869.59375000, mean_dist=3.48919463, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 54700:, hard_loss_metric=0.48756626, full_loss_metric=0.21222441, full_loss_num=61327.76953125, mean_dist=3.50974584, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.929

iter 54800:, hard_loss_metric=0.48835000, full_loss_metric=0.21189527, full_loss_num=61194.50000000, mean_dist=3.51695347, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 54900:, hard_loss_metric=0.48679951, full_loss_metric=0.21098095, full_loss_num=62127.94140625, mean_dist=3.50665855, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

0:21:46.473217
iter 55000:, hard_loss_metric=0.48781475, full_loss_metric=0.21186338, full_loss_num=62302.90625000, mean_dist=3.50906706, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 55100:, hard_loss_metric=0.49017802, full_loss_metric=0.21164934, full_loss_num=62002.94140625, mean_dist=3.50513697, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 55200:, hard_loss_metric=0.48789197, full_loss_metric=0.21169044, full_loss_num=62393.60546875, mean_dist=3.49757195, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 55300:, hard_loss_metric=0.49166977, full_loss_metric=0.21191913, full_loss_num=63232.62500000, mean_dist=3.49582529, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.932

iter 55400:, hard_loss_metric=0.49256879, full_loss_metric=0.21195079, full_loss_num=63007.71875000, mean_dist=3.48941898, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 55500:, hard_loss_metric=0.49075344, full_loss_metric=0.21251863, full_loss_num=62334.30859375, mean_dist=3.50228143, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.928

iter 55600:, hard_loss_metric=0.48745751, full_loss_metric=0.21092552, full_loss_num=63064.62500000, mean_dist=3.49567485, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 55700:, hard_loss_metric=0.48653573, full_loss_metric=0.21182923, full_loss_num=61596.44921875, mean_dist=3.51573801, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.930

iter 55800:, hard_loss_metric=0.48883995, full_loss_metric=0.21180820, full_loss_num=63268.75000000, mean_dist=3.49921989, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 55900:, hard_loss_metric=0.48937073, full_loss_metric=0.21155594, full_loss_num=63984.84375000, mean_dist=3.49885035, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

0:21:48.501657
iter 56000:, hard_loss_metric=0.48543370, full_loss_metric=0.21155366, full_loss_num=60807.49609375, mean_dist=3.52808785, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 56100:, hard_loss_metric=0.48396507, full_loss_metric=0.21100378, full_loss_num=62603.92187500, mean_dist=3.51356983, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 56200:, hard_loss_metric=0.48718184, full_loss_metric=0.21151544, full_loss_num=62944.54687500, mean_dist=3.50871515, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

iter 56300:, hard_loss_metric=0.48728359, full_loss_metric=0.21226254, full_loss_num=62296.46484375, mean_dist=3.51629210, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.937

iter 56400:, hard_loss_metric=0.48754573, full_loss_metric=0.21235758, full_loss_num=61369.66015625, mean_dist=3.52157116, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 56500:, hard_loss_metric=0.48927101, full_loss_metric=0.21225192, full_loss_num=63037.78125000, mean_dist=3.51349711, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 56600:, hard_loss_metric=0.48763353, full_loss_metric=0.21168305, full_loss_num=63583.32031250, mean_dist=3.50537777, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.932

iter 56700:, hard_loss_metric=0.48863366, full_loss_metric=0.21205179, full_loss_num=62117.10156250, mean_dist=3.52195001, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.932

